year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2010,ITA,1,russo adam,G,L,174,81,1983-04-12,port huron icehawks,27.0527036276523,1983,26.7538644470868
2010,ITA,30,bellissimo daniel,G,L,188,81,1984-08-15,hc asiago,25.7084188911704,1984,22.9176097781802
2010,ITA,34,tragust thomas,G,L,187,83,1986-05-27,esv kaufbeuren,23.9288158795346,1986,23.7353084160256
2010,KAZ,16,petrov georgi,D,L,200,104,1988-08-19,torpedo ust-kamengorsk,21.6974674880219,1988,26
2010,KAZ,2,savchenko roman,D,L,189,89,1988-07-28,barys astana,21.7577002053388,1988,24.9153159206069
2010,KAZ,29,vassilchenko alexei,D,L,187,93,1981-03-29,barys astana,29.0896646132786,1981,26.5949841287998
2010,KAZ,37,fadeyev evgeni,D,L,176,85,1982-07-09,avtomobilist ekaterinburg,27.8110882956879,1982,27.4405991735537
2010,KAZ,4,kazantsev anton,D,L,188,88,1986-08-26,barys astana,23.6796714579055,1986,24.8981439565414
2010,KAZ,5,litvinenko alexei,D,L,198,105,1980-03-07,vityaz chekhov,30.1492128678987,1980,26.7829813284359
2010,KAZ,52,koledayev alexei,D,L,178,92,1976-03-27,metallurg novokuznetsk,34.0944558521561,1976,29.0367377856331
2010,KAZ,7,semenov maxim,D,L,182,82,1984-02-09,atlant mytischi,26.2231348391513,1984,24.7554643159039
2010,KAZ,9,antipin vladimir,D,L,189,92,1970-04-18,barys astana,40.0355920602327,1970,25.7551580302903
2010,KAZ,17,koreshkov alexander,F,L,180,89,1968-10-28,barys astana,41.5058179329227,1968,27.4691358024691
2010,KAZ,21,dudarev dmitri,F,R,188,90,1976-02-23,metallurg novokuznetsk,34.1848049281314,1976,25.4640108646446
2010,KAZ,23,spiridonov andrei,F,L,180,88,1982-05-21,barys astana,27.9452429842574,1982,27.1604938271605
2010,KAZ,24,shafranov konstantin,F,L,183,87,1968-09-11,fort wayne komets,41.6344969199179,1968,25.9786795664248
2010,KAZ,25,solarev ilya,F,L,192,93,1982-08-02,barys astana,27.7453798767967,1982,25.2278645833333
2010,KAZ,27,bumagin evgeni,F,L,182,85,1982-04-07,metallurg novokuznetsk,28.0657084188912,1982,25.6611520347784
2010,KAZ,33,gavrilin andrei,F,L,188,91,1978-07-24,barys astana,31.7700205338809,1978,25.7469443186962
2010,KAZ,48,starchenko roman,F,L,179,83,1986-05-12,barys astana,23.9698836413415,1986,25.9043101026809
2010,KAZ,49,shin alexander,F,L,185,74,1985-11-21,barys astana,24.4407939767283,1985,21.6216216216216
2010,KAZ,54,vorontsov alexei,F,L,185,90,1986-01-18,barys astana,24.2819986310746,1986,26.2965668371074
2010,KAZ,62,krasnoslabodtsev vadim,F,L,188,89,1983-08-16,barys astana,26.7077344284736,1983,25.181077410593
2010,KAZ,8,zhailauov talgat,F,R,176,77,1985-07-07,barys astana,24.8158795345654,1985,24.8579545454545
2010,KAZ,88,rymarev evgeni,F,L,175,76,1988-09-09,barys astana,21.6399726214921,1988,24.8163265306122
2010,KAZ,1,zhitkov pavel,G,L,177,79,1984-06-04,barys astana,25.9055441478439,1984,25.2162533116282
2010,KAZ,20,kuznetsov alexei,G,L,183,92,1983-02-01,barys astana,27.2443531827515,1983,27.4717071277136
2010,KAZ,31,yeremeyev vitali,G,L,184,87,1975-09-23,dynamo moscow,34.6036960985626,1975,25.6970699432892
2010,LAT,11,sotnieks kristaps,D,L,184,88,1987-01-29,dinamo riga,23.2525667351129,1987,25.992438563327
2010,LAT,13,galvins guntis,D,L,186,87,1986-01-25,dinamo riga,24.2628336755647,1986,25.1474158862296
2010,LAT,14,andersons janis,D,L,184,86,1986-10-07,ocelari trinec,23.564681724846,1986,25.4017013232514
2010,LAT,15,jerofejevs aleksandrs,D,L,185,89,1984-04-12,metallurg novokuznetsk,26.0506502395619,1984,26.0043827611395
2010,LAT,22,jass maris,D,L,185,90,1985-01-18,hk nitra,25.2813141683778,1985,26.2965668371074
2010,LAT,25,redlihs jekabs,D,L,185,90,1982-03-29,dinamo riga,28.0903490759754,1982,26.2965668371074
2010,LAT,3,rekis arvids,D,L,185,90,1979-01-01,grizzly adams wolfsburg,31.3292265571526,1979,26.2965668371074
2010,LAT,32,kulda arturs,D,L,188,98,1988-07-25,chicago wolves,21.7659137577002,1988,27.7274784970575
2010,LAT,71,pujacs georgijs,D,L,184,90,1981-06-11,sibir novosibirsk,28.8870636550308,1981,26.5831758034026
2010,LAT,10,darzins lauris,F,R,189,90,1985-01-28,dinamo riga,25.2539356605065,1985,25.1952632905014
2010,LAT,12,vasiljevs herberts,F,R,181,82,1976-05-27,krefeld pinguine,33.927446954141,1976,25.0297609963066
2010,LAT,16,daugavins kaspars,F,L,178,85,1988-05-18,binghamton senators,21.9520876112252,1988,26.8274207802045
2010,LAT,17,nizivijs aleksandrs,F,R,177,78,1976-09-16,dinamo riga,33.6208076659822,1976,24.8970602317342
2010,LAT,18,saulietis kaspars,F,R,184,80,1987-06-12,hc litvinov,22.8856947296372,1987,23.6294896030246
2010,LAT,23,dzerins andris,F,L,186,82,1988-02-14,dinamo riga,22.2094455852156,1988,23.7021620996647
2010,LAT,24,redlihs mikelis,F,L,180,80,1984-07-01,dinamo riga,25.8316221765914,1984,24.6913580246914
2010,LAT,27,pecura sergejs,F,L,188,88,1987-06-14,krylia sovetov moscow,22.880219028063,1987,24.8981439565414
2010,LAT,47,cipulis martins,F,L,181,82,1980-11-29,dinamo riga,29.4182067077344,1980,25.0297609963066
2010,LAT,5,sprukts janis,F,L,192,95,1982-01-31,dinamo riga,28.2464065708419,1982,25.7703993055556
2010,LAT,6,stals juris,F,L,193,90,1982-04-08,quad city mallards,28.062970568104,1982,24.161722462348
2010,LAT,87,meija gints,F,L,186,86,1987-09-04,dinamo riga,22.6557152635181,1987,24.8583651289166
2010,LAT,9,karsums martins,F,R,178,80,1986-02-26,dinamo riga,24.1752224503765,1986,25.2493372048984
2010,LAT,1,raitums martins,G,L,185,95,1985-04-14,hull stingrays,25.0458590006845,1985,27.7574872169467
2010,LAT,30,lusins edgars,G,L,172,80,1984-12-25,pinguins bremerhaven,25.347022587269,1984,27.0416441319632
2010,LAT,31,masalskis edgars,G,L,177,78,1980-03-31,dinamo riga,30.0835044490075,1980,24.8970602317342
2010,NOR,37,lokken ostli lars,D,R,181,85,1986-11-21,storhamar il hamar,23.4414784394251,1986,25.9454839595861
2010,NOR,39,solberg henrik,D,L,191,100,1987-04-15,stavanger oilers,23.0444900752909,1987,27.411529289219
2010,NOR,44,csiszar brede,D,R,182,85,1987-03-26,valerenga oslo,23.0992470910335,1987,25.6611520347784
2010,NOR,47,bonsaksen alexander,D,L,180,83,1987-01-24,modo ornskoldsvik,23.2662559890486,1987,25.6172839506173
2010,NOR,5,kaunismaki juha,D,L,187,84,1979-05-06,stavanger oilers,30.9869952087611,1979,24.021275987303
2010,NOR,55,tollefsen ole-kristian,D,L,188,96,1984-03-29,grand rapids griffins,26.0889801505818,1984,27.1616115889543
2010,NOR,6,holos jonas,D,R,180,90,1987-08-27,farjestad karlstad,22.6776180698152,1987,27.7777777777778
2010,NOR,7,jakobsen tommy,D,L,173,85,1970-12-10,lorenskog ihk,39.3894592744695,1970,28.4005479635136
2010,NOR,10,spets lars erik,F,L,178,82,1985-04-02,valerenga oslo,25.07871321013,1985,25.8805706350208
2010,NOR,14,lorentzen peter,F,L,184,83,1983-09-02,stavanger ik,26.6611909650924,1983,24.515595463138
2010,NOR,16,spets knut henrik,F,R,190,91,1982-11-07,valerenga oslo,27.4798083504449,1982,25.207756232687
2010,NOR,20,bastiansen anders,F,L,190,94,1980-10-31,farjestad karlstad,29.4976043805613,1980,26.0387811634349
2010,NOR,22,roymark martin,F,L,184,86,1986-11-10,frolunda gothenburg,23.4715947980835,1986,25.4017013232514
2010,NOR,25,martinsen andreas,F,L,190,91,1990-06-13,lillehammer ik,19.8822724161533,1990,25.207756232687
2010,NOR,26,forsberg kristian,F,R,186,81,1986-05-05,modo ornskoldsvik,23.9890485968515,1986,23.4131113423517
2010,NOR,35,laumann ylven martin,F,L,189,100,1988-12-22,linkopings hc,21.3552361396304,1988,27.994736989446
2010,NOR,40,olimb ken andre,F,L,178,80,1989-01-21,frisk asker,21.2731006160164,1989,25.2493372048984
2010,NOR,41,thoresen patrick,F,L,180,86,1983-11-07,salavat yulayev ufa,26.4804928131417,1983,26.5432098765432
2010,NOR,46,olimb mathis,F,L,179,79,1986-02-01,frolunda gothenburg,24.2436687200548,1986,24.6559096158047
2010,NOR,48,zuccarello aasen mats,F,L,171,73,1987-09-01,modo ornskoldsvik,22.6639288158795,1987,24.9649464792586
2010,NOR,52,fredriksen anders,F,L,175,82,1981-02-17,valerenga oslo,29.1991786447639,1981,26.7755102040816
2010,NOR,9,holtet marius,F,R,186,89,1984-08-31,farjestad karlstad,25.6646132785763,1984,25.7255174008556
2010,NOR,30,smith ruben,G,L,182,75,1987-04-15,storhamar il hamar,23.0444900752909,1987,22.6421929718633
2010,NOR,33,grotnes pal,G,L,188,86,1977-03-07,stjernen fredrikstad,33.1498973305955,1977,24.3322770484382
2010,NOR,34,lysenstoen andre,G,L,193,115,1988-10-27,heinolan kiekko,21.5085557837098,1988,30.8733120352224
2010,SUI,13,du bois felicien,D,R,187,82,1983-10-18,kloten flyers,26.5352498288843,1983,23.4493408447482
2010,SUI,3,vauclair julien,D,L,184,92,1979-10-02,hc lugano,30.5790554414784,1979,27.1739130434783
2010,SUI,31,seger mathias,D,L,181,86,1977-12-17,zsc lions zurich,32.3696098562628,1977,26.2507249473459
2010,SUI,33,hirschi steve,D,L,180,86,1981-09-18,hc lugano,28.6160164271047,1981,26.5432098765432
2010,SUI,4,geering patrick,D,L,178,84,1990-02-12,zsc lions zurich,20.2135523613963,1990,26.5118040651433
2010,SUI,57,bezina goran,D,L,189,99,1980-03-21,geneve-servette ,30.1108829568789,1980,27.7147896195515
2010,SUI,6,helbling timo,D,R,189,99,1981-07-21,hc lugano,28.7775496235455,1981,27.7147896195515
2010,SUI,90,josi roman,D,L,186,88,1990-06-01,sc bern,19.9151266255989,1990,25.4364666435426
2010,SUI,10,ambuhl andreas,F,R,176,82,1983-09-14,hartford wolf pack,26.6283367556468,1983,26.4721074380165
2010,SUI,18,deruns thomas,F,L,186,86,1982-03-01,geneve-servette 7 may,28.1670088980151,1982,24.8583651289166
2010,SUI,21,niederreiter nino,F,L,184,94,1992-09-08,portland winterhawks,17.6427104722793,1992,27.7646502835539
2010,SUI,25,monnet thibaut,F,L,182,85,1982-02-02,zsc lions zurich,28.2409308692676,1982,25.6611520347784
2010,SUI,28,pluss martin,F,L,175,85,1977-04-05,sc bern,33.0704996577687,1977,27.7551020408163
2010,SUI,30,jenni marcel,F,L,180,84,1974-03-02,kloten flyers,36.1642710472279,1974,25.9259259259259
2010,SUI,32,ruthemann ivo,F,L,173,77,1976-12-12,sc bern,33.3826146475017,1976,25.7275552140065
2010,SUI,37,christen bjorn,F,R,183,92,1980-04-05,ev zug,30.0698151950719,1980,27.4717071277136
2010,SUI,43,trachsler morris,F,L,183,90,1984-07-15,geneve-servette ,25.7932922655715,1984,26.8744961031981
2010,SUI,46,duca paolo,F,R,178,92,1981-06-03,hc ambri-piotta,28.9089664613279,1981,29.0367377856331
2010,SUI,67,lemm romano,F,R,182,86,1984-06-25,hc lugano,25.8480492813142,1984,25.9630479410699
2010,SUI,88,romy kevin,F,L,182,88,1985-01-31,hc lugano,25.2457221081451,1985,26.5668397536529
2010,SUI,9,savary paul,F,L,176,91,1982-11-02,geneve-servette 7 may,27.4934976043806,1982,29.3775826446281
2010,SUI,96,brunner damien,F,R,180,83,1986-03-09,ev zug,24.145106091718,1986,25.6172839506173
2010,SUI,26,gerber martin,G,L,180,91,1974-09-03,atlant mytischi,35.6577686516085,1974,28.0864197530864
2010,SUI,52,stephan tobias,G,L,192,85,1984-01-21,geneve-servette ,26.2751540041068,1984,23.0577256944444
2010,SUI,79,manzato daniel,G,L,184,84,1984-01-17,rapperswil-jona lakers,26.2861054072553,1984,24.8109640831758
2010,SVK,15,granak dominik,D,L,182,78,1983-06-11,rogle angelholm,26.8884325804244,1983,23.5478806907378
2010,SVK,19,starosta tomas,D,L,183,89,1981-05-20,neftekhimik nizhnekamsk,28.9472963723477,1981,26.5758905909403
2010,SVK,41,lintner richard,D,R,189,87,1977-11-15,dynamo minsk,32.4572210814511,1977,24.355421180818
2010,SVK,43,fruhauf peter,D,L,180,87,1982-08-15,hc 5 banska,27.709787816564,1982,26.8518518518519
2010,SVK,44,sekera andrej,D,L,182,92,1986-06-08,buffalo sabres,23.895961670089,1986,27.774423378819
2010,SVK,56,mihalik vladimir,D,L,202,110,1987-01-29,norfolk admirals,23.2525667351129,1987,26.9581413586903
2010,SVK,8,majesky ivan,D,L,195,105,1976-09-02,skelleftea aik,33.6591375770021,1976,27.6134122287968
2010,SVK,14,podkonicky andrej,F,L,184,95,1978-05-09,bili tygri liberec,31.9780971937029,1978,28.0600189035917
2010,SVK,16,kukumberg roman,F,R,184,86,1980-04-08,barys astana,30.0616016427105,1980,25.4017013232514
2010,SVK,17,macho michal,F,R,186,92,1982-01-17,bk mlada boleslav,28.2847364818617,1982,26.5926696727945
2010,SVK,18,satan miroslav,F,L,188,87,1974-10-22,boston bruins,35.523613963039,1974,24.6152105024898
2010,SVK,20,zalesak miroslav,F,L,183,84,1980-01-02,hk 36 skalica,30.3271731690623,1980,25.0828630296515
2010,SVK,21,zagrapan marek,F,L,183,90,1986-12-06,severstal cherepovets,23.4004106776181,1986,26.8744961031981
2010,SVK,22,dravecky vladimir,F,L,181,83,1985-06-03,hc kosice,24.9089664613279,1985,25.3350019840664
2010,SVK,27,ciernik ivan,F,L,183,89,1977-10-30,kolner haie,32.5010266940452,1977,26.5758905909403
2010,SVK,28,panik richard,F,R,183,89,1991-02-07,norfolk admirals,19.2279260780287,1991,26.5758905909403
2010,SVK,40,svatos marek,F,R,185,85,1982-06-17,colorado avalanche,27.8713210130048,1982,24.8356464572681
2010,SVK,61,bartovic milan,F,L,182,87,1981-04-09,bili tygri liberec,29.0595482546201,1981,26.2649438473614
2010,SVK,88,bulik tomas,F,L,178,82,1985-08-27,hc 5 banska bystrica,24.6762491444216,1985,25.8805706350208
2010,SVK,90,tatar tomas,F,L,177,80,1990-12-01,grand rapids griffins,19.4140999315537,1990,25.5354463915222
2010,SVK,97,gron stanislav,F,L,187,93,1978-10-28,hc kosice,31.5071868583162,1978,26.5949841287998
2010,SVK,2,hamerlik peter,G,L,187,78,1982-01-02,ocelari trinec,28.3258042436687,1982,22.3054705596385
2010,SVK,31,budaj peter,G,L,183,91,1982-09-18,colorado avalanche,27.6167008898015,1982,27.1731016154558
2010,SVK,35,stana rastislav,G,L,186,79,1980-01-10,severstal cherepovets,30.3052703627652,1980,22.8350098277257
2010,SWE,11,gunnarsson carl,D,L,188,86,1986-11-09,toronto maple leafs,23.4743326488706,1986,24.3322770484382
2010,SWE,3,ekman larsson oliver,D,L,188,85,1991-07-17,leksands if,18.7898699520876,1991,24.0493435943866
2010,SWE,5,backman christian,D,L,191,93,1980-04-28,frolunda gothenburg,30.0068446269678,1980,25.4927222389737
2010,SWE,52,ericsson jonathan,D,L,190,96,1984-03-02,detroit red wings,26.1629021218344,1984,26.5927977839335
2010,SWE,6,johansson magnus,D,R,178,82,1973-09-04,linkopings hc,36.6543463381246,1973,25.8805706350208
2010,SWE,65,karlsson erik,D,R,181,78,1990-05-31,ottawa senators,19.917864476386,1990,23.8087970452672
2010,SWE,77,hedman victor,D,L,198,100,1990-12-18,tampa bay lightning,19.3675564681725,1990,25.507601265177
2010,SWE,8,lindstrom sanny,D,L,187,96,1979-12-24,farjestad karlstad,30.3518138261465,1979,27.452886842632
2010,SWE,12,pettersson fredrik,F,R,178,83,1987-06-10,frolunda gothenburg,22.8911704312115,1987,26.1961873500821
2010,SWE,20,engqvist andreas,F,R,190,88,1987-12-23,djurgarden stockholm,22.3545516769336,1987,24.3767313019391
2010,SWE,21,ericsson jimmie,F,L,188,92,1980-02-22,skelleftea aik,30.1875427789185,1980,26.0298777727479
2010,SWE,22,persson niklas,F,L,188,93,1979-03-26,neftekhimik nizhnekamsk,31.0992470910335,1979,26.3128112267995
2010,SWE,23,omark linus,F,L,179,78,1987-02-05,dynamo moscow,23.233401779603,1987,24.3438094940857
2010,SWE,24,harju johan,F,L,190,95,1986-05-15,dynamo moscow,23.9616700889801,1986,26.3157894736842
2010,SWE,26,nilson marcus,F,R,188,89,1978-03-01,djurgarden stockholm,32.1670088980151,1978,25.181077410593
2010,SWE,51,wallin rickard,F,L,191,91,1980-04-09,toronto maple leafs,30.0588637919233,1980,24.9444916531893
2010,SWE,60,backlund mikael,F,L,182,83,1989-03-17,abbotsford heat,21.1225188227242,1989,25.0573602221954
2010,SWE,71,andersson jonas,F,L,188,95,1981-02-24,dynamo minsk,29.1800136892539,1981,26.8786781349027
2010,SWE,80,weinhandl mattias,F,R,182,88,1980-06-01,dynamo moscow,29.9137577002053,1980,26.5668397536529
2010,SWE,9,martensson tony,F,L,184,89,1980-06-23,linkopings hc,29.8535249828884,1980,26.2878071833648
2010,SWE,91,paajarvi svensson magnus,F,L,186,91,1991-04-12,timra ik,19.0527036276523,1991,26.3036189154816
2010,SWE,92,nylander michael,F,L,181,87,1972-10-03,jokerit helsinki,37.574264202601,1972,26.5559659351058
2010,SWE,25,markstrom jacob,G,L,194,84,1990-01-31,brynas gavle,20.2464065708419,1990,22.3190562227654
2010,SWE,35,lindback anders,G,L,198,85,1988-05-03,timra ik,21.9931553730322,1988,21.6814610754005
2010,SWE,50,gustavsson jonas,G,L,191,82,1984-10-24,toronto maple leafs,25.5167693360712,1984,22.4774540171596
2010,USA,2,greene matt,D,R,191,108,1983-05-13,los angeles kings,26.9678302532512,1983,29.6044516323566
2010,USA,3,johnson jack,D,L,185,102,1987-01-13,los angeles kings,23.296372347707,1987,29.8027757487217
2010,USA,38,hillen jack,D,L,180,91,1986-01-24,new york islanders,24.2655715263518,1986,28.0864197530864
2010,USA,39,lundin mike,D,L,188,89,1984-09-24,tampa bay lightning,25.5989048596851,1984,25.181077410593
2010,USA,41,chorney taylor,D,L,180,83,1987-04-27,edmonton oilers,23.0116358658453,1987,25.6172839506173
2010,USA,6,greene andy,D,L,180,86,1982-10-30,new jersey devils,27.501711156742,1982,26.5432098765432
2010,USA,93,yandle keith,D,L,188,88,1986-09-09,phoenix coyotes,23.6413415468857,1986,24.8981439565414
2010,USA,97,gilroy matt,D,R,185,91,1984-07-20,new york rangers,25.7796030116359,1984,26.5887509130752
2010,USA,13,kennedy tim,F,L,178,78,1986-04-30,buffalo sabres,24.0027378507871,1986,24.6181037747759
2010,USA,16,potulny ryan,F,L,183,86,1984-09-05,edmonton oilers,25.6509240246407,1984,25.680074054167
2010,USA,17,dubinsky brandon,F,L,185,93,1986-04-29,new york rangers,24.0054757015743,1986,27.173119065011
2010,USA,18,galiardi tj,F,L,188,86,1988-04-22,colorado avalanche,22.0232717316906,1988,24.3322770484382
2010,USA,19,kreider chris,F,L,188,91,1991-04-30,boston college,19.0034223134839,1991,25.7469443186962
2010,USA,20,hanson christian,F,R,191,92,1986-03-10,toronto maple leafs,24.1423682409309,1986,25.2186069460815
2010,USA,21,okposo kyle,F,R,185,91,1988-04-16,new york islanders,22.0396988364134,1988,26.5887509130752
2010,USA,22,carter ryan,F,L,188,91,1983-08-03,anaheim ducks,26.7433264887064,1983,25.7469443186962
2010,USA,23,nystrom eric,F,L,185,88,1983-02-14,calgary flames,27.2087611225188,1983,25.7121986851717
2010,USA,25,moss david,F,R,191,91,1981-12-28,calgary flames,28.3394934976044,1981,24.9444916531893
2010,USA,71,foligno nick,F,L,182,93,1987-10-31,ottawa senators,22.4996577686516,1987,28.0763192851105
2010,USA,74,oshie tj,F,R,180,77,1986-12-23,st. louis blues,23.3538672142368,1986,23.7654320987654
2010,USA,1,bishop ben,G,L,200,93,1986-11-21,peoria rivermen,23.4414784394251,1986,23.25
2010,USA,30,clemmensen scott,G,L,191,93,1977-07-23,florida panthers,32.7720739219713,1977,25.4927222389737
2010,USA,33,leggio david,G,L,180,82,1984-07-31,tps turku,25.7494866529774,1984,25.3086419753086
2011,RUS,22,korneyev konstantin,D,L,180,82,1984-06-05,ak bars kazan,26.90212183436,1984,25.3086419753086
2011,RUS,27,atyushov vitali,D,L,188,89,1979-07-04,metallurg magnitogorsk,31.8247775496235,1979,25.181077410593
2011,RUS,37,grebeshkov denis,D,L,184,93,1983-10-11,ska st. petersburg,27.5537303216975,1983,27.4692816635161
2011,RUS,43,kulikov dmitri,D,L,185,84,1990-10-29,florida panthers,20.5037645448323,1990,24.5434623813002
2011,RUS,44,belov nikolai,D,L,191,81,1987-08-13,neftekhimik nizhnekamsk,23.7152635181383,1987,22.2033387242674
2011,RUS,5,nikulin ilya,D,L,191,100,1982-03-12,ak bars kazan,29.1362080766598,1982,27.411529289219
2011,RUS,51,tyutin fyodor,D,L,188,92,1983-07-19,columbus blue jackets,27.7837097878166,1983,26.0298777727479
2011,RUS,7,kalinin dmitri,D,L,189,97,1980-07-22,salavat yulayev ufa,30.7734428473648,1980,27.1548948797626
2011,RUS,74,yemelin alexei,D,L,187,101,1986-04-25,ak bars kazan,25.015742642026,1986,28.8827246990191
2011,RUS,21,gorovikov konstantin,F,L,183,80,1977-08-31,dynamo moscow,33.6646132785763,1977,23.8884409806205
2011,RUS,23,tereshenko alexei,F,L,181,78,1980-12-16,ak bars kazan,30.3709787816564,1980,23.8087970452672
2011,RUS,25,zaripov danis,F,L,184,79,1981-03-26,ak bars kazan,30.0971937029432,1981,23.3341209829868
2011,RUS,41,kulyomin nikolai,F,L,185,90,1986-07-14,toronto maple leafs,24.7967145790554,1986,26.2965668371074
2011,RUS,42,zinoviev sergei,F,L,180,83,1980-03-04,salavat yulayev ufa,31.1567419575633,1980,25.6172839506173
2011,RUS,47,radulov alexander,F,L,186,84,1986-07-05,salavat yulayev ufa,24.8213552361396,1986,24.2802636142907
